    0.612620365054010532E-01   -0.197971428392604025E+02    0.749527035039350475E+00    0.197680531328608011E+01    0.725791575056714683E-02    0.141480576044862105E+01   -0.252214625282999227E+01    0.200418130169581210E-01   -0.271618563894529252E+01   -0.306080860506368957E+00   -0.721884978867079335E-01   -0.111517711529783098E+00   -0.137109192644816164E+00   -0.127516826441059061E+01    0.201074658698160574E+00    0.162928736987116110E+03    0.550252156222636160E+02    0.932978873968356992E+00    0.102339699361501246E+01    0.744654551362456285E+00   -0.390166026714210579E+00   -0.391195633965034517E+01    1
    0.667778904735113338E-01   -0.202137684101864750E+02    0.756778828785842128E+00    0.185763355561594157E+01    0.682416353016460694E-02    0.136943748136176913E+01   -0.255056811387321858E+01   -0.138574789773416779E+00   -0.379033860472917894E+01   -0.299969512833293372E+00   -0.103509071623778481E+00    0.709369274081922407E-02   -0.354923828581865719E+00   -0.131273276055780275E+01    0.192368457583048713E+00    0.143313532520122209E+03    0.665617018100304136E+02    0.987816873357716063E+00    0.930568715132461977E+00    0.873502813054592320E+00   -0.382990108030924814E+00   -0.393195633965034208E+01    1
    0.632828364204451044E-01   -0.195148810273366777E+02    0.825567455907718295E+00    0.198808863195401209E+01    0.727169163664820144E-02    0.142373938551904322E+01   -0.248679215538974674E+01   -0.834558680231459182E-01   -0.382956800256122376E+01   -0.315085025089165305E+00   -0.282108772743870882E-01   -0.134236628639248790E+00   -0.213994743025341300E+00   -0.133237580852049464E+01    0.203737622059969925E+00    0.154960342738216752E+03    0.641076584833809022E+02    0.896755602212508718E+00    0.108108948936117688E+01    0.760435029302128584E+00   -0.368446807005956056E+00   -0.395195633965034165E+01    1
    0.719089980601650691E-01   -0.197613306289679542E+02    0.795055946999343788E+00    0.194757789752703148E+01    0.703549042108378864E-02    0.137814136728416803E+01   -0.252073202689242093E+01   -0.111319937517253317E+00   -0.489733206255708708E+01   -0.281950714719428508E+00   -0.859581456290953727E-01   -0.101547306257829761E+00   -0.164154859389812335E-01   -0.133422554173046404E+01    0.194305764214469823E+00    0.151966317932082859E+03    0.690490989260105437E+02    0.114538544880117144E+01    0.100953901184756556E+01    0.849684814547372658E+00   -0.365148005664047592E+00   -0.397195633965034300E+01    1
    0.680247266228113934E-01   -0.203906130106397043E+02    0.798317164163963366E+00    0.193027930035427420E+01    0.717606203835004664E-02    0.143570814628242793E+01   -0.258644044666894501E+01   -0.115541638593602697E+00   -0.458539785877355222E+01   -0.335179346337749762E+00   -0.103522832162937853E+00   -0.172271271209301191E+00   -0.132962608090558765E+00   -0.129333133372339915E+01    0.191439242007149651E+00    0.139185704598931835E+03    0.669492397466083418E+02    0.106424707278936270E+01    0.982405242258434952E+00    0.873023660004919266E+00   -0.358449181647561343E+00   -0.399195633965034391E+01    1
    0.567825199320630206E-01   -0.201637459002867914E+02    0.786967274188545285E+00    0.187718998271749249E+01    0.740427788803835370E-02    0.137324525916576445E+01   -0.247743114365351236E+01   -0.689222433321114158E-01   -0.232704960844964059E+01   -0.290374571815541105E+00   -0.781249298951974952E-01   -0.220551677302469440E+00   -0.199348385676089951E+00   -0.128850829093008046E+01    0.194150138759008245E+00    0.152761027335927537E+03    0.576915811595679884E+02    0.113377038675133890E+01    0.100196268314901382E+01    0.833868159307326273E+00   -0.351935467621474873E+00   -0.401195633965034215E+01    1
    0.638776346574929654E-01   -0.195430146733331682E+02    0.759985128680446764E+00    0.194172134238149097E+01    0.682953337768420991E-02    0.138612982699239118E+01   -0.246776704008767744E+01   -0.159946755582470374E+00   -0.414497963709912565E+01   -0.323161495632230789E+00    0.397407919705138543E-01   -0.567389688994054467E-01   -0.122131563190754841E+00   -0.130768121007068516E+01    0.166431520670862643E+00    0.161625107162209844E+03    0.596739932029293669E+02    0.103046797989588979E+01    0.965811459832537800E+00    0.912052272478626302E+00   -0.351812463874066839E+00   -0.403195633965034173E+01    1
    0.634923597703870024E-01   -0.193638721025079121E+02    0.789014636424920535E+00    0.189528834187105621E+01    0.706520063269860769E-02    0.146677929926899275E+01   -0.251771750851322951E+01   -0.126719876558236771E+00   -0.446446514672586137E+01   -0.290524572262422121E+00   -0.951387837492360111E-01   -0.162645994577414410E+00   -0.451609246517072349E+00   -0.130290628628301675E+01    0.183422688465704697E+00    0.153185789857938801E+03    0.504340259457393145E+02    0.101622135269690683E+01    0.934276932558629203E+00    0.798899487536459785E+00   -0.351307779657286601E+00   -0.405195633965034396E+01    1
    0.617615616073911508E-01   -0.197799187464066719E+02    0.792177609870230892E+00    0.189726082151724906E+01    0.731981702701180095E-02    0.131343225484266801E+01   -0.258135975648899363E+01   -0.979503209075649472E-01   -0.317744476175965440E+01   -0.424693151692376591E+00   -0.149977549235946611E+00   -0.289831331401014941E-01   -0.207776455895681694E+00   -0.127254982878711131E+01    0.179441950368170566E+00    0.122796842498162420E+03    0.694079600066269649E+02    0.951258922596378342E+00    0.956986369768488720E+00    0.102667461728659926E+01   -0.351163007651150716E+00   -0.407195633965034443E+01    1
    0.611990731447907554E-01   -0.195968343851869982E+02    0.797542168853143441E+00    0.194155448781988116E+01    0.741944503147558363E-02    0.142051988868766066E+01   -0.252382988964718757E+01   -0.106304064931339606E+00   -0.612044151836977157E+01   -0.248736280580140218E+00   -0.711313359603146234E-01   -0.150735234656266065E+00   -0.123022529572363926E+00   -0.127485620403627653E+01    0.190397100493919669E+00    0.145747899995419544E+03    0.544612519639009491E+02    0.101487089083759097E+01    0.102458352280326781E+01    0.850049620855042320E+00   -0.350980933576270471E+00   -0.409195633965034400E+01    1
